motif_id	subtype	correlation	pvalue
HNF4G_HNF4G_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.10198445001546239	0.3202209749595956
ZNF250_M08370_2.00	ANAB5F7_basal	-0.11042086214466519	0.3203355827179126
RFX5_M08009_2.00	2GAMBDQ_norm	0.09791822623482667	0.32034799570655625
CTCF_M07862_2.00	98JKPD8_lumA	-0.06271714302783069	0.32040996332155375
TFDP1_M08108_2.00	ANAB5F7_basal	-0.1204524791162335	0.3205860752059085
REST_M07849_2.00	PU24GB8_lumB	-0.09785414570923591	0.3206663221098354
ZBTB7A_M08095_2.00	S6R691V_her2	0.10832732291118398	0.32080184074851237
SOX10_MA0442.2	ANAB5F7_basal	0.12705565588148318	0.3210476708316232
ZNF121_M08384_2.00	ANAB5F7_basal	-0.042543303346623894	0.32106817044375024
JUND_M07814_2.00	S6R691V_her2	-0.11229936732624647	0.3213100899787936
PATZ1_PATZ1_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.03314512697079429	0.3214008009534747
NKX28_NKX28_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.16301724608591303	0.32140575432499624
CTCF_M07868_2.00	2GAMBDQ_norm	-0.07763753304412929	0.3215939837802689
PBX2_M08134_2.00	98JKPD8_lumA	-0.13608850598649083	0.3218337787970752
EPAS1_EPAS1_HUMAN.H11MO.0.B	PU24GB8_lumB	0.23347467066146207	0.3218416834302732
PAX5_M08228_2.00	PU24GB8_lumB	-0.15470184258930822	0.32191283602243015
RELA_M08007_2.00	S6R691V_her2	-0.11431713153413248	0.32218813677437413
KLF15_KLF15_HUMAN.H11MO.0.A	S6R691V_her2	-0.03545771981138289	0.3223506608842147
ZNF573_M07693_2.00	PU24GB8_lumB	-0.06670840534508071	0.32245553645064384
ZN436_ZN436_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.05429223849402361	0.32254728769229024
ZNF805_M07753_2.00	2GAMBDQ_norm	0.06156308969872949	0.32274623424831894
JUND_M07818_2.00	98JKPD8_lumA	-0.13333609007393807	0.3227672949115632
SMAD2_SMAD2_HUMAN.H11MO.0.A	PU24GB8_lumB	0.07967995442033378	0.32277494312135824
RXRA_M07994_2.00	S6R691V_her2	-0.07990860072591043	0.32296526180957985
ZNF682_MA1599.1	S6R691V_her2	-0.07599595657066412	0.323193504662892
REST_M07851_2.00	98JKPD8_lumA	-0.07934359114338696	0.3232574097916121
ZNF547_M07600_2.00	2GAMBDQ_norm	0.29765892525495413	0.3232909158317354
NFIC_NFIC_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.05733509330807438	0.3239323868032167
ESRRA_MA0592.3	PU24GB8_lumB	-0.11466757053291081	0.3239665556451956
E2F1_E2F1_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.07946503082309074	0.324086013068585
ZNF302_M07570_2.00	PU24GB8_lumB	-0.10059141557594903	0.32436383310258
FOSL1_M08071_2.00	2GAMBDQ_norm	-0.13530370496821248	0.32465845410700345
ZIC2_M08233_2.00	2GAMBDQ_norm	0.07620823851892022	0.324728568498457
MEF2A_M08213_2.00	ANAB5F7_basal	0.1392805772078672	0.32474100798860406
ZNF823_M07733_2.00	PU24GB8_lumB	-0.05078006635183502	0.3247995020063231
ZBTB26_M08340_2.00	2GAMBDQ_norm	-0.05903998109423842	0.32493495063483424
ZN467_ZN467_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.033411656431576425	0.3249384264811581
ELK4_ELK4_HUMAN.H11MO.0.A	PU24GB8_lumB	0.14515129393672396	0.3249409239190809
NF2L1_NF2L1_HUMAN.H11MO.0.C	S6R691V_her2	-0.16878373900433458	0.3250929230850139
ZNF136_M08374_2.00	ANAB5F7_basal	-0.11287626876590226	0.32513995161770515
ZNF778_M08335_2.00	S6R691V_her2	-0.13912827333588274	0.32527557876602653
ZNF621_M08254_2.00	98JKPD8_lumA	-0.07192683011183759	0.3253392202008135
ZBTB7A_M08095_2.00	98JKPD8_lumA	0.10729552291223562	0.32545990010501236
ZNF454_M08346_2.00	ANAB5F7_basal	-0.058097966424085414	0.3258548510506024
JUN_JUN_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.12280300531869776	0.32594277886741996
CTCF_M07871_2.00	98JKPD8_lumA	-0.07967467366159883	0.32597982366478595
JUN_M07834_2.00	2GAMBDQ_norm	-0.09118095515622646	0.326108592346817
GTF3A_M08301_2.00	98JKPD8_lumA	-0.10350224360943151	0.3261860517320714
ZNF793_M07688_2.00	2GAMBDQ_norm	0.11570594432781557	0.3262491598189934
GATA1_GATA1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.11651603413842779	0.3262576056236183
NFAC1_NFAC1_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.05528284699141476	0.32652108811039315
NR2F2_M08223_2.00	PU24GB8_lumB	-0.1495420060477315	0.326860702509542
CTCF_M07919_2.00	S6R691V_her2	-0.07655841167274403	0.32690234197118717
CTCF_M07878_2.00	2GAMBDQ_norm	-0.07453152969972086	0.32695887557625913
ZNF25_M07643_2.00	PU24GB8_lumB	-0.057308815229200054	0.32745131370703784
TCF7_MA0769.2	ANAB5F7_basal	-0.15482135156714935	0.3275816512128844
SRBP1_SRBP1_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.10743526376348274	0.32774074753235405
JUN_M07838_2.00	PU24GB8_lumB	-0.12960079108379283	0.3279175372250531
MAX_M07793_2.00	PU24GB8_lumB	0.1307226248464817	0.32803120593411583
HLF_HLF_HUMAN.H11MO.0.C	ANAB5F7_basal	0.18487596009403612	0.328051893551508
ELF1_M08198_2.00	ANAB5F7_basal	0.18165330787198547	0.3280699989560091
BCL11A_M07926_2.00	S6R691V_her2	-0.06560473426568189	0.3283504699550922
ZKSCAN5_M07709_2.00	ANAB5F7_basal	0.1306192882383034	0.3284170404384418
WT1_WT1_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.035029747413901816	0.3285401987152198
ZNF354A_MA1978.1	98JKPD8_lumA	0.05631730969956944	0.32855268796843806
VDR_VDR_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.07601514149968733	0.3288824330010912
ZNF549_M07576_2.00	S6R691V_her2	0.09024887414038682	0.32901445440067545
ZNF792_M07660_2.00	2GAMBDQ_norm	0.04034788019855589	0.3291311283810936
ZNF692_M08253_2.00	S6R691V_her2	0.08764101865410583	0.3291423630184108
OVOL1_OVOL1_HUMAN.H11MO.0.C	S6R691V_her2	-0.21825568670119938	0.32917072678100134
ZNF684_M08297_2.00	2GAMBDQ_norm	-0.09172872820183275	0.329564027715026
ZNF25_M07643_2.00	2GAMBDQ_norm	-0.05701420733020353	0.3299482514769516
ZN350_ZN350_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.06382389032166001	0.3299680318683721
BCL6_BCL6_HUMAN.H11MO.0.A	S6R691V_her2	-0.10269792453268378	0.3299798558307786
PPARA_PPARA_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.07649711921561551	0.3302673742025326
ZNF45_M07579_2.00	PU24GB8_lumB	-0.08538898257448203	0.3303082530320127
PRDM9_M07610_2.00	ANAB5F7_basal	-0.03358842469521874	0.33031974880994197
ZNF263_MA0528.2	PU24GB8_lumB	0.06814335064876498	0.3304432270314861
OTX2_MA0712.2	PU24GB8_lumB	-0.15000363574076933	0.3311100870626751
REST_M07846_2.00	2GAMBDQ_norm	-0.09436274879976125	0.33134656656994144
NFAC1_NFAC1_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.05473051416489061	0.3313850401269982
NKX2-5_MA0063.2	2GAMBDQ_norm	0.14481686625380127	0.3314424179109897
ZSCAN22_M08361_2.00	98JKPD8_lumA	0.050077445626754785	0.3315474743569865
CTCF_M07904_2.00	98JKPD8_lumA	-0.07421505317884487	0.33184267269888135
ZNF680_M08343_2.00	ANAB5F7_basal	-0.0672519603259248	0.3321187675262166
ZNF768_M08333_2.00	ANAB5F7_basal	-0.07012262728702516	0.3325253202890701
ZN418_ZN418_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.07498043345241502	0.33260706612566404
RFX5_M08012_2.00	PU24GB8_lumB	-0.10263564062299504	0.3329911625767561
ZBTB12_M08269_2.00	98JKPD8_lumA	-0.13170502636422768	0.33325206115272
TCF3_MA0522.3	PU24GB8_lumB	0.0953518848638585	0.33325569317806136
SOX17_SOX17_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.12289476929441162	0.33331683643227517
GATA6_GATA6_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.14425613341516266	0.333338071839376
STAT3_M08017_2.00	98JKPD8_lumA	-0.09529090831883187	0.33356634925683715
STAT3_M08018_2.00	98JKPD8_lumA	-0.09529090831883187	0.33356634925683715
ZNF613_M07646_2.00	98JKPD8_lumA	-0.0503381147861114	0.3335831148675453
PKNOX1_MA0782.2	PU24GB8_lumB	0.09261507959090907	0.3336466989582971
TCF12_MA1648.1	98JKPD8_lumA	-0.09094604732948328	0.3337248295654879
ZNF479_M07673_2.00	PU24GB8_lumB	-0.0761795204609383	0.33378637512004117
HIF1A_M08049_2.00	ANAB5F7_basal	0.17647631741401465	0.333947012819521
PRDM1_M08191_2.00	S6R691V_her2	-0.21612489332298973	0.33403146013972806
ZNF653_M08248_2.00	98JKPD8_lumA	-0.11630486945417909	0.33409911739500175
ZNF565_M07700_2.00	ANAB5F7_basal	0.09248869788441348	0.3343096152077648
ZNF3_M07613_2.00	2GAMBDQ_norm	0.08333562991338644	0.3347648876771696
ZNF45_M08241_2.00	S6R691V_her2	-0.09597331262688585	0.33486350404947873
ZBTB18_M08257_2.00	98JKPD8_lumA	-0.1005354431629763	0.3349802668764499
ATF2_ATF2_HUMAN.H11MO.0.B	S6R691V_her2	-0.12647712408809897	0.33557106453750707
ZBTB7A_M07937_2.00	98JKPD8_lumA	-0.058385552484817	0.33561969012491
FOS_M07828_2.00	ANAB5F7_basal	-0.0982211314852042	0.3359526569084029
SUH_SUH_HUMAN.H11MO.0.A	S6R691V_her2	-0.09133646095796427	0.335980529133588
ZBTB18_M08257_2.00	S6R691V_her2	-0.10032121925174697	0.33601638850722937
ZNF490_M08366_2.00	98JKPD8_lumA	0.08571919478757037	0.33601916405446663
ATF2_MA1632.1	98JKPD8_lumA	-0.13608173094257078	0.3360850727446064
PBX2_MA1113.2	ANAB5F7_basal	-0.12217998793745624	0.3361576389145261
TEAD2_MA1121.1	S6R691V_her2	0.11099936157433121	0.33652294663046256
PBX1_PBX1_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.13456626195427018	0.3367152051668637
FOXA1_MA0148.4	2GAMBDQ_norm	-0.10359756473488105	0.3367918429014436
ZNF331_M08309_2.00	2GAMBDQ_norm	0.05156349879128709	0.33681929638123664
NFIA_NFIA_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.07664950606499113	0.3369036887541518
FOSL2_FOSL2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.11561838587297908	0.33697952454734637
CTCF_M07910_2.00	PU24GB8_lumB	-0.056087489112180214	0.3370550867151916
FOXH1_FOXH1_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.14468200485162255	0.3373895300991706
E2F3_E2F3_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.09228234251886853	0.33763080981561
ZNF454_MA1712.1	2GAMBDQ_norm	0.06002632693248836	0.3378263875661983
STAT1_M08013_2.00	S6R691V_her2	-0.08713857089866513	0.3378759708934772
MEF2D_MEF2D_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.10783246713941907	0.337959033760565
ZNF564_M07770_2.00	98JKPD8_lumA	-0.16198282123299515	0.3381481781266532
BACH1_M08186_2.00	S6R691V_her2	0.1643132630145638	0.33825634498255475
ZNF432_M07773_2.00	2GAMBDQ_norm	-0.02925970099475402	0.3382955325119935
USF2_M07787_2.00	S6R691V_her2	0.1340988487677858	0.3384116456479006
CTCF_M07873_2.00	PU24GB8_lumB	-0.05881101513986834	0.33841582046650576
ZNF550_M07772_2.00	S6R691V_her2	-0.08847360148394426	0.3386562382465822
YY1_M07857_2.00	PU24GB8_lumB	-0.10688981765068441	0.3391678131925242
ZN331_ZN331_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.06156823994359538	0.33921768264780916
NFIL3_MA0025.2	PU24GB8_lumB	-0.1409598742460539	0.3392548354085536
GATA3_M07965_2.00	2GAMBDQ_norm	0.13512791208281555	0.33951487478936904
ELF1_M07949_2.00	PU24GB8_lumB	0.13786661534009567	0.3396906314120196
ZNF582_M07564_2.00	98JKPD8_lumA	-0.06602870165224242	0.33984741252821304
ZNF300_M07594_2.00	PU24GB8_lumB	-0.04352034646649255	0.3398650094894692
MEF2D_MEF2D_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.10737908022156394	0.340006014749623
MEIS2_MEIS2_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.12532254410305804	0.34003700425249217
ZNF585A_M07713_2.00	PU24GB8_lumB	-0.12215686883018895	0.3402090655844382
ZNF214_MA1975.1	S6R691V_her2	-0.12631506109269627	0.34043273469587676
ZNF121_M08384_2.00	PU24GB8_lumB	-0.04082719116331483	0.34099297979443144
CTCF_M07896_2.00	98JKPD8_lumA	-0.07368110649274362	0.3410765728219761
ZNF586_M08281_2.00	ANAB5F7_basal	-0.07850212082650454	0.3412796117532342
ZNF200_M08273_2.00	2GAMBDQ_norm	0.12952562060540126	0.34138339863602973
REST_M07848_2.00	2GAMBDQ_norm	-0.08650055952619742	0.34143842697610105
SRY_SRY_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.09155498183290445	0.3414687077794183
BATF_MA1634.1	S6R691V_her2	0.11984729721561219	0.3416425306509674
RARG_RARG_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.07540761341849779	0.3417493606169184
BACH2_BACH2_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.10758149124967781	0.34218628502560733
TCF7_TCF7_HUMAN.H11MO.0.A	ANAB5F7_basal	0.09016548986457212	0.34223844945232307
FOSL1_MA0477.2	PU24GB8_lumB	-0.11693523502829496	0.3422858493204075
TF7L1_TF7L1_HUMAN.H11MO.0.B	ANAB5F7_basal	0.11863592917201438	0.34275087223447276
TP73_M08035_2.00	ANAB5F7_basal	-0.07523528057525204	0.34285689592281743
ZNF337_M07583_2.00	PU24GB8_lumB	-0.14305569175211744	0.34290585778593374
CREM_CREM_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.15383180317292688	0.34327001886172404
ZNF548_M07691_2.00	2GAMBDQ_norm	-0.038293626877012675	0.34348971001090234
NANOG_NANOG_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.08758819906542346	0.34353122375594125
TWST1_TWST1_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.09473592933675751	0.343574395983156
GATA2_M07970_2.00	S6R691V_her2	-0.15173879999008344	0.3436110027693924
TBX3_TBX3_HUMAN.H11MO.0.C	98JKPD8_lumA	0.0744163283654554	0.3436293070842966
SOX5_SOX5_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.17598394428972208	0.34364361416480704
MYOG_MA0500.2	ANAB5F7_basal	-0.10654977208093191	0.34377035097241027
ZNF791_M07640_2.00	2GAMBDQ_norm	0.06978814221978863	0.3438825428558977
MYB_M08150_2.00	ANAB5F7_basal	0.15779974530166374	0.3440493369515295
ZNF135_MA1587.1	98JKPD8_lumA	0.05407385108494235	0.34423746198398797
ZBTB12_MA1649.1	S6R691V_her2	0.1338039259851787	0.34431167870959856
STAT3_M08172_2.00	ANAB5F7_basal	-0.10440774301368395	0.344576696207873
USF2_M07788_2.00	ANAB5F7_basal	-0.12985328826083462	0.34470628861962704
ZIC1_ZIC1_HUMAN.H11MO.0.B	S6R691V_her2	0.0807402883643055	0.3447295006485437
STAT1_M08229_2.00	ANAB5F7_basal	0.16451629084028702	0.34496502838317955
ZNF558_M07620_2.00	98JKPD8_lumA	-0.05890429096429363	0.34506254350676857
TBX3_TBX3_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.07416186553662697	0.3452865090872945
POU5F1_M07976_2.00	PU24GB8_lumB	-0.08998677968062926	0.3453930388180759
FOXA1_M08199_2.00	98JKPD8_lumA	0.08544158051325261	0.34541085427822316
ZNF254_M07760_2.00	ANAB5F7_basal	0.08877089771702011	0.3454627992102557
ZN329_ZN329_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.07527846734374838	0.3456426846307401
HXA9_HXA9_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.15305854346302847	0.3457305968329173
DUX4_MA0468.1	98JKPD8_lumA	0.17833982816117616	0.3457371722582536
USF2_M07786_2.00	S6R691V_her2	-0.10479648723797771	0.3457516681723125
ZNF574_M08294_2.00	ANAB5F7_basal	-0.11787504349263739	0.3458773178657456
HIF1A_M08049_2.00	S6R691V_her2	0.17222342270398106	0.34591097215020195
ZNF708_M08360_2.00	PU24GB8_lumB	-0.07064289878459054	0.3460139988931876
DUX4_M08135_2.00	ANAB5F7_basal	-0.1693725770793442	0.34604556039061307
KLF4_MA0039.4	S6R691V_her2	-0.05178914882313384	0.3461199489456084
ZNF148_MA1653.1	98JKPD8_lumA	-0.05446627858465458	0.3463349441976752
CEBPD_MA0836.2	PU24GB8_lumB	-0.11772698146141684	0.3464877536965657
ZNF10_M07774_2.00	S6R691V_her2	0.09410370731552078	0.34681895686617914
STAT3_M08015_2.00	S6R691V_her2	-0.08736122906813634	0.3468669491159908
TWST1_TWST1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.09409430417142066	0.3468673582812952
GATA6_GATA6_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.14029035388349767	0.3469374205128102
ZNF574_MA1982.1	98JKPD8_lumA	0.09177837060008276	0.34711583643592536
ZNF263_M07563_2.00	S6R691V_her2	0.0964670300725297	0.34723398450023946
SREBF1_MA0829.2	PU24GB8_lumB	-0.12565222412523086	0.34729991654296943
USF2_M07787_2.00	ANAB5F7_basal	-0.1316664185468299	0.3473256869466139
RXRA_M07994_2.00	ANAB5F7_basal	-0.07598584175631298	0.3473622666916383
ZBTB7A_MA0750.2	S6R691V_her2	0.10316249323415584	0.3474542957802548
NKX28_NKX28_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.1545570632675906	0.3474911384245174
ZNF257_MA1710.1	2GAMBDQ_norm	-0.06627195744838665	0.3475087251737027
ZNF274_M07935_2.00	98JKPD8_lumA	-0.11651753144951917	0.3477347189933704
BATFJUN_MA0462.2	S6R691V_her2	0.11640324774132896	0.34821103491198035
NFYC_MA1644.1	ANAB5F7_basal	0.14841304459236565	0.348239963927651
USF1_M07808_2.00	ANAB5F7_basal	-0.11379595892162095	0.34824750327696685
NR1I2_NR1I2_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.08564724773943154	0.3482489992866762
SOX3_SOX3_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.10979975079037617	0.34836674509388343
CDX2_M08131_2.00	98JKPD8_lumA	0.13539785761000664	0.3484917906236469
ZNF263_M08082_2.00	98JKPD8_lumA	-0.03400133897820573	0.34859656685452844
MYC_M08054_2.00	S6R691V_her2	0.11542455440114988	0.34860091107764957
NANOG_NANOG_HUMAN.H11MO.0.A	S6R691V_her2	-0.0865882591254748	0.34908976277044623
HNF4G_M08155_2.00	ANAB5F7_basal	-0.08513452658719244	0.34914542851728114
CTCF_M08289_2.00	98JKPD8_lumA	-0.06550581171327757	0.34954641734855385
SP2_MA0516.3	S6R691V_her2	-0.07964435171094413	0.3495806953494328
ZNF785_M07720_2.00	S6R691V_her2	-0.04494940844125152	0.3496494244631745
RELA_M08005_2.00	2GAMBDQ_norm	-0.096483644741469	0.34971443909080024
SP4_M08296_2.00	2GAMBDQ_norm	-0.04822106629031779	0.3498070213237987
ZNF736_M07767_2.00	S6R691V_her2	-0.1094685764922208	0.34983140141304425
CEBPA_MA0102.4	2GAMBDQ_norm	0.10943125637639917	0.34999669347760254
TEAD4_TEAD4_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.10584903382211999	0.35006106234638745
ELF1_M07948_2.00	PU24GB8_lumB	0.10443630722583098	0.35043328565355436
PRRX2_PRRX2_HUMAN.H11MO.0.C	ANAB5F7_basal	0.2591600677389407	0.3509646773841346
HIF1A_M08049_2.00	98JKPD8_lumA	0.17037354705732174	0.3511947480721732
ZNF140_MA1589.1	ANAB5F7_basal	-0.08374157978664935	0.35119829673110403
ZNF189_M07589_2.00	S6R691V_her2	0.08015200430095168	0.35182343464601606
ZNF555_M07682_2.00	PU24GB8_lumB	-0.0486605940569595	0.3519322743580561
CDX1_CDX1_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.17006462619079624	0.35208181855107457
ZNF181_M07730_2.00	PU24GB8_lumB	-0.045125591694460836	0.3522598980146243
ZNF26_M07743_2.00	S6R691V_her2	0.15929355977149873	0.3534205051636973
FOXK1_M08120_2.00	S6R691V_her2	-0.10442989673649769	0.353510821376663
LYL1_LYL1_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.06479716767937921	0.3536157194189308
ZNF573_M07693_2.00	2GAMBDQ_norm	-0.06254723055517486	0.3536253131542001
HXB8_HXB8_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.18957904686979785	0.35362774959348886
ZSC31_ZSC31_HUMAN.H11MO.0.C	S6R691V_her2	-0.05771270514275562	0.35398973055683125
CTCF_M07875_2.00	PU24GB8_lumB	-0.07171701599218103	0.35413655557758006
ZNF74_M07675_2.00	2GAMBDQ_norm	-0.09455556987772482	0.3543839183821499
NKX2-5_MA0063.2	S6R691V_her2	0.13814497783521282	0.35443442405200043
FOXK2_M08118_2.00	98JKPD8_lumA	-0.11231626023431283	0.3545921359284462
ZNF586_M08281_2.00	2GAMBDQ_norm	-0.0763683083921506	0.35460400903177514
STAT2_STAT2_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.041070496191866195	0.35464499398727944
FOSL2_MA0478.1	S6R691V_her2	-0.10158169576498645	0.3549315334752958
E2F4_M07943_2.00	ANAB5F7_basal	0.09809072027415987	0.35495353785938166
BATF_BATF_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.0915957602965359	0.35509424931425626
RARG_RARG_HUMAN.H11MO.0.B	PU24GB8_lumB	-0.07329078389680707	0.355510759142059
ZFP69_M07686_2.00	ANAB5F7_basal	-0.07235939309682964	0.355684958424741
HSF1_HSF1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.10522953365870202	0.3560288419081751
POU5F1_M07976_2.00	ANAB5F7_basal	-0.08801819381603052	0.3560907279593113
MYOD1_MA0499.2	2GAMBDQ_norm	0.08285912522232804	0.35631511828657847
NR2F2_M08224_2.00	98JKPD8_lumA	-0.12015476060184176	0.3563345800299841
ZNF250_M08370_2.00	2GAMBDQ_norm	-0.10250464988678659	0.35646014789113767
ZNF439_M07627_2.00	S6R691V_her2	-0.08215458146392553	0.35657307599990884
ZN274_ZN274_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.07239213760673345	0.3569512118007453
ZNF136_MA1588.1	ANAB5F7_basal	-0.12656758714133468	0.3571543329898679
CTCFL_MA1102.2	98JKPD8_lumA	-0.07620901541376188	0.3572586070911338
ZNF180_M07614_2.00	2GAMBDQ_norm	-0.0337307131182715	0.3575707285341443
BACH1_BACH1_HUMAN.H11MO.0.A	S6R691V_her2	-0.07804050918919209	0.3576592150852014
ZNF189_M08311_2.00	PU24GB8_lumB	0.06425182624223115	0.35768995116287217
BCL6_BCL6_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.0969850931312822	0.3577296163353877
SMAD4_SMAD4_HUMAN.H11MO.0.B	S6R691V_her2	0.07858057937575845	0.3578298446890176
ZNF322_M08357_2.00	S6R691V_her2	0.053800912956128204	0.35797550963534186
STAT1_M08171_2.00	ANAB5F7_basal	0.11872015680296691	0.3580771891882407
INSM1_INSM1_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.08323066373405213	0.3580815724625177
MYC_M07800_2.00	ANAB5F7_basal	-0.12288558645880633	0.3581031169305391
ESRRA_M07988_2.00	98JKPD8_lumA	-0.0799932931234032	0.3582067320745532
ZN467_ZN467_HUMAN.H11MO.0.C	S6R691V_her2	-0.031186084764454395	0.3582220017056619
STAT4_STAT4_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.10684710711482213	0.3582695487111749
BHLHE22_MA1635.1	2GAMBDQ_norm	-0.11226137053204789	0.35841756807821157
MYC_M08054_2.00	98JKPD8_lumA	0.11309656743304099	0.35847311634406154
ZEB1_M08080_2.00	98JKPD8_lumA	0.07905062077060498	0.3585016517882147
ZN528_ZN528_HUMAN.H11MO.0.C	98JKPD8_lumA	0.0698124452974503	0.3586010174815061
EGR1_M07927_2.00	2GAMBDQ_norm	-0.04280682431884127	0.3586051915681917
CDX2_CDX2_HUMAN.H11MO.0.A	S6R691V_her2	-0.12500448560941035	0.35864134502389466
ZNF530_M07668_2.00	98JKPD8_lumA	-0.04641508143731798	0.3587723523800602
RXRA_M07994_2.00	98JKPD8_lumA	-0.07420966213138447	0.3587809951105432
ZNF84_M07736_2.00	ANAB5F7_basal	-0.044729112579070814	0.3587868466486701
MAX_M07795_2.00	98JKPD8_lumA	0.12267734991163608	0.3589244781981422
ZNF75D_M07683_2.00	2GAMBDQ_norm	-0.10321914309972773	0.3591500386506339
LHX2_LHX2_HUMAN.H11MO.0.A	S6R691V_her2	0.14155182650251283	0.3593813774318466
ATF2_MA1632.1	PU24GB8_lumB	0.12971480934038598	0.35938959634817813
ZNF71_M08267_2.00	S6R691V_her2	-0.07802895768575319	0.3594719077171551
MITF_MITF_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.1398484207331136	0.3595377592229767
ZNF707_MA1715.1	2GAMBDQ_norm	0.07457183510719936	0.35960680562228475
ZNF350_M08396_2.00	2GAMBDQ_norm	0.05947243301917917	0.35997550620855345
ZNF224_M07778_2.00	S6R691V_her2	0.053759585372935424	0.3599995233766441
TBP_M08231_2.00	98JKPD8_lumA	-0.13214134896404414	0.36031372665696904
ZSCAN31_M08393_2.00	2GAMBDQ_norm	0.09645069044614026	0.36039727539094724
ZNF429_M07714_2.00	2GAMBDQ_norm	-0.0691230460868407	0.3606114250653579
ZNF263_MA0528.2	2GAMBDQ_norm	0.06399027440827607	0.3608316706762217
ETS2_ETS2_HUMAN.H11MO.0.B	PU24GB8_lumB	0.057792277004191366	0.3609130416305121
CTCF_M07873_2.00	S6R691V_her2	-0.05606254915303986	0.3615111000280544
ZNF324_M08280_2.00	2GAMBDQ_norm	0.1178245772921716	0.36174063262162603
FOXA1_M07960_2.00	S6R691V_her2	-0.07793421315518367	0.3618100323718526
PRD14_PRD14_HUMAN.H11MO.0.A	98JKPD8_lumA	0.1425180881221164	0.3619367825807256
FOXP2_MA0593.1	PU24GB8_lumB	0.08735374271828611	0.3619504161431152
FOXP2_M08116_2.00	PU24GB8_lumB	0.08735374271828611	0.3619504161431152
STAT4_STAT4_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.1059811724629841	0.36220068292972163
ERR3_ERR3_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.1587516197650478	0.36236200877320135
RBPJ_M08105_2.00	2GAMBDQ_norm	-0.09065686475200715	0.36244548325913406
ZNF816_MA1719.1	ANAB5F7_basal	-0.06473243375800262	0.3624680654548794
ZNF200_M08232_2.00	PU24GB8_lumB	-0.11128899410790818	0.3626222899423076
GATA4_GATA4_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.15404788341710182	0.36265082849773256
ZNF30_M07621_2.00	98JKPD8_lumA	-0.04415974171187125	0.3626721414013654
NR1I3_NR1I3_HUMAN.H11MO.0.C	S6R691V_her2	-0.09391940857345028	0.3627286075281305
